order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,negative_profit,margem_lucro
US-2011-115987,2011-09-08,2011-09-13,Second Class,Lisa Hazard,Consumer,Texas,United States,US,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,51.0,4,0.8,-79.3352,6.74,Medium,False,-1.555592156862745
CA-2011-168592,2011-09-08,2011-09-14,Standard Class,Dennis Pardue,Home Office,California,United States,US,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",57.0,5,0.0,24.3595,5.59,Medium,True,0.42735964912280705
CA-2011-128839,2011-09-08,2011-09-13,Standard Class,Ted Trevino,Consumer,Virginia,United States,US,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,45.0,9,0.0,21.6,5.37,High,True,0.48000000000000004
ES-2011-2619050,2011-09-08,2011-09-09,First Class,Jonathan Howell,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-ST-10000988,Office Supplies,Storage,"Fellowes Folders, Blue",95.0,4,0.1,42.24,5.29,High,True,0.44463157894736843
MX-2011-129826,2011-09-08,2011-09-13,Second Class,Alejandro Ballentine,Home Office,Jalisco,Mexico,LATAM,North,OFF-BI-10000423,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",41.0,2,0.0,4.44,5.18,Medium,True,0.10829268292682928
ES-2011-3448503,2011-09-08,2011-09-14,Standard Class,Bryan Davis,Consumer,Ile-de-France,France,EU,,OFF-ST-10001646,Office Supplies,Storage,"Fellowes Box, Wire Frame",51.0,3,0.1,20.205,4.54,Low,True,0.39617647058823524
MX-2011-109876,2011-09-08,2011-09-13,Standard Class,Susan Pistek,Consumer,Pernambuco,Brazil,LATAM,South,OFF-PA-10002563,Office Supplies,Paper,"Enermax Memo Slips, Premium",52.0,5,0.0,0.5,3.69,Medium,True,0.009615384615384616
IN-2011-69443,2011-09-08,2011-09-12,Standard Class,Monica Federle,Corporate,Yangon,Myanmar (Burma),APAC,Southeast Asia,OFF-SU-10003515,Office Supplies,Supplies,"Acme Shears, Serrated",77.0,2,0.17,-5.6508,3.48,Medium,False,-0.07338701298701299
IN-2011-27968,2011-09-08,2011-09-12,Standard Class,Dorris liebe,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-PA-10004187,Office Supplies,Paper,"Xerox Message Books, Multicolor",35.0,3,0.47,-26.8398,3.47,Medium,False,-0.7668514285714286
IR-2011-780,2011-09-08,2011-09-13,Standard Class,Suzanne McNair,Corporate,Kermanshah,Iran,EMEA,EMEA,OFF-SAN-10000874,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",52.0,2,0.0,18.06,2.77,Medium,True,0.34730769230769226
IN-2011-27968,2011-09-08,2011-09-12,Standard Class,Dorris liebe,Corporate,Bangkok,Thailand,APAC,Southeast Asia,TEC-AC-10003895,Technology,Accessories,"Enermax Mouse, Bluetooth",43.0,2,0.47,-2.4726,2.46,Medium,False,-0.05750232558139535
ES-2011-2619050,2011-09-08,2011-09-09,First Class,Jonathan Howell,Consumer,North Rhine-Westphalia,Germany,EU,,OFF-BI-10003440,Office Supplies,Binders,"Avery Binder Covers, Economy",22.0,2,0.0,6.84,2.22,High,True,0.3109090909090909
CA-2011-132500,2011-09-08,2011-09-12,Standard Class,Gary Zandusky,Consumer,California,United States,US,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,50.0,2,0.0,8.4966,2.16,Medium,True,0.16993200000000003
IN-2011-69443,2011-09-08,2011-09-12,Standard Class,Monica Federle,Corporate,Yangon,Myanmar (Burma),APAC,Southeast Asia,OFF-BI-10000089,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",24.0,1,0.17,9.0705,1.97,Medium,True,0.3779375
CA-2011-146283,2011-09-08,2011-09-15,Standard Class,Kean Takahito,Consumer,Texas,United States,US,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",18.0,2,0.2,6.2664,1.7,Medium,True,0.34813333333333335
IN-2011-69443,2011-09-08,2011-09-12,Standard Class,Monica Federle,Corporate,Yangon,Myanmar (Burma),APAC,Southeast Asia,OFF-BI-10002335,Office Supplies,Binders,"Avery Binder Covers, Durable",52.0,5,0.17,-9.4845,1.61,Medium,False,-0.18239423076923078
ES-2011-2619050,2011-09-08,2011-09-09,First Class,Jonathan Howell,Consumer,North Rhine-Westphalia,Germany,EU,,OFF-BI-10003899,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",56.0,2,0.0,0.0,1.6,High,False,0.0
IN-2011-36375,2011-09-08,2011-09-11,Second Class,Tracy Collins,Home Office,Tokyo,Japan,APAC,North Asia,OFF-AR-10000249,Office Supplies,Art,"Sanford Highlighters, Fluorescent",34.0,2,0.0,11.22,1.58,Medium,True,0.33
NI-2011-4700,2011-09-08,2011-09-10,Second Class,Patrick O'Donnell,Consumer,Lagos,Nigeria,Africa,Africa,OFF-FIS-10004787,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",21.0,2,0.7,-26.568,1.57,High,False,-1.2651428571428571
CA-2011-123127,2011-09-08,2011-09-12,Standard Class,Stefania Perrino,Corporate,New York,United States,US,,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,17.0,2,0.0,4.195,1.55,High,True,0.24676470588235297
IN-2011-27968,2011-09-08,2011-09-12,Standard Class,Dorris liebe,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-BI-10000106,,Binders,"Cardinal Hole Reinforcements, Clear",32.0,8,0.17,6.432,1.48,Medium,True,0.201
CA-2011-139892,2011-09-08,2011-09-12,Standard Class,Becky Martin,Consumer,Texas,United States,US,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.0,6,0.2,6.8136,1.31,Medium,True,0.212925
IN-2011-27968,2011-09-08,2011-09-12,Standard Class,Dorris liebe,Corporate,Bangkok,Thailand,APAC,Southeast Asia,TEC-AC-10004081,Technology,Accessories,"Logitech Keyboard, Bluetooth",77.0,2,0.47,4.317,1.26,Medium,True,0.05606493506493507
CA-2011-168592,2011-09-08,2011-09-14,Standard Class,Dennis Pardue,Home Office,California,United States,US,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,15.0,1,0.0,4.1916,1.26,Medium,True,0.27944
IR-2011-3950,2011-09-08,2011-09-12,Standard Class,Craig Carreira,Consumer,Tehran,Iran,EMEA,EMEA,OFF-BIN-10003327,,Art,"Binney & Smith Markers, Blue",24.0,1,0.0,4.56,1.2,Medium,True,0.18999999999999997
IN-2011-27968,2011-09-08,2011-09-12,Standard Class,Dorris liebe,Corporate,Bangkok,Thailand,APAC,,OFF-FA-10004705,Office Supplies,Fasteners,"OIC Thumb Tacks, 12 Pack",14.0,2,0.47,-9.99,1.14,Medium,False,-0.7135714285714286
CA-2011-163293,2011-09-08,2011-09-11,First Class,Karen Carlisle,Corporate,Georgia,United States,US,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,33.0,3,0.0,12.8583,1.08,Medium,True,0.3896454545454545
TU-2011-6260,2011-09-08,2011-09-15,Standard Class,Jack Lebron,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-ROG-10001818,Office Supplies,Storage,"Rogers Folders, Single Width",25.0,2,0.6,-32.004,1.0,Medium,False,-1.28016
IN-2011-69443,2011-09-08,2011-09-12,Standard Class,Monica Federle,Corporate,Yangon,Myanmar (Burma),APAC,Southeast Asia,OFF-AR-10002260,Office Supplies,Art,"Boston Pens, Blue",12.0,1,0.17,-2.4174,0.99,Medium,False,-0.20145000000000002
US-2011-126256,2011-09-08,2011-09-13,Standard Class,MaryBeth Skach,Consumer,Espaillat,Dominican Republic,LATAM,Caribbean,OFF-FA-10004626,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",13.0,3,0.2,4.116,0.99,Medium,True,0.3166153846153846
CA-2011-107818,2011-09-08,2011-09-14,Standard Class,Marc Crier,Consumer,Washington,United States,US,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,6.0,2,0.0,2.646,0.76,Low,True,0.441
CA-2011-139892,2011-09-08,2011-09-12,Standard Class,Becky Martin,Consumer,Texas,United States,US,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,10.0,3,0.2,2.7324,0.51,Medium,True,0.27324000000000004
IN-2011-27968,2011-09-08,2011-09-12,Standard Class,Dorris liebe,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-FA-10003962,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes",6.0,1,0.47,-4.4811,0.5,Medium,False,-0.7468499999999999
CA-2011-140032,2011-09-08,2011-09-13,Standard Class,Toby Swindell,Consumer,California,United States,US,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",9.0,2,0.2,3.0128,0.47,Medium,True,0.33475555555555553
CA-2011-146815,2011-09-08,2011-09-13,Standard Class,Paul Prost,Home Office,New York,United States,US,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,4.0,2,0.0,1.6896,0.4,Medium,True,0.4224
CA-2011-168592,2011-09-08,2011-09-14,Standard Class,Dennis Pardue,Home Office,California,United States,US,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.0,2,0.0,1.9698,0.29,Medium,True,0.49245
NI-2011-4700,2011-09-08,2011-09-10,Second Class,Patrick O'Donnell,Consumer,Lagos,Nigeria,Africa,Africa,OFF-AVE-10001847,Office Supplies,Binders,"Avery Binder, Clear",4.0,1,0.7,-7.422,0.28,High,False,-1.8555
NI-2011-4700,2011-09-08,2011-09-10,Second Class,Patrick O'Donnell,Consumer,Lagos,Nigeria,Africa,,OFF-STA-10001791,Office Supplies,Art,"Stanley Highlighters, Water Color",5.0,1,0.7,-6.456,0.02,High,False,-1.2912000000000001
US-2011-115196,2011-09-09,2011-09-13,Standard Class,Daniel Lacy,Consumer,North Carolina,United States,US,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1300.0,2,0.5,-571.9956,199.8,High,False,-0.4399966153846154
CA-2011-126403,2011-09-09,2011-09-12,Second Class,Rick Reed,Corporate,Massachusetts,United States,US,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,786.0,6,0.0,212.1876,99.81,High,True,0.2699587786259542
CA-2011-126403,2011-09-09,2011-09-12,Second Class,Rick Reed,Corporate,Massachusetts,United States,US,,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1326.0,5,0.0,238.653,97.93,High,True,0.17997963800904976
MX-2011-137652,2011-09-09,2011-09-14,Standard Class,Patricia Hirasaki,Home Office,Rio Grande do Sul,Brazil,LATAM,South,FUR-BO-10002300,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",1369.0,5,0.0,670.9,89.12,Medium,True,0.49006574141709275
US-2011-119557,2011-09-09,2011-09-13,Standard Class,Henry MacAllister,Consumer,Atlántida,Honduras,LATAM,,TEC-PH-10004196,Technology,Phones,"Samsung Smart Phone, Cordless",767.0,3,0.4,-421.74,81.51,High,False,-0.5498565840938723
ES-2011-2613634,2011-09-09,2011-09-16,Standard Class,Muhammed Yedwab,Corporate,Tyrol,Austria,EU,Central,TEC-CO-10000013,Technology,Copiers,"Brother Fax Machine, Laser",1593.0,5,0.0,652.95,73.06,Medium,True,0.40988700564971753
MX-2011-106334,2011-09-09,2011-09-13,Standard Class,Natalie DeCherney,Consumer,Caquetá,Colombia,LATAM,South,TEC-CO-10002110,Technology,Copiers,"Brother Personal Copier, Color",288.0,3,0.002,103.28268,38.03,High,True,0.35862041666666666
IN-2011-49185,2011-09-09,2011-09-09,Same Day,Carlos Soltero,Consumer,Victoria,Australia,APAC,Oceania,OFF-EN-10001480,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security-Tint",266.0,6,0.1,11.808,31.05,High,True,0.04439097744360902
MX-2011-111766,2011-09-09,2011-09-11,Second Class,Dorothy Badders,Corporate,Chiapas,Mexico,LATAM,North,FUR-BO-10002383,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",731.0,7,0.2,118.832,27.43,Medium,True,0.1625608755129959
MX-2011-154998,2011-09-09,2011-09-13,Standard Class,Bill Donatelli,Consumer,Rio de Janeiro,Brazil,LATAM,South,FUR-BO-10003034,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",296.0,3,0.0,41.46,22.95,Medium,True,0.14006756756756758
ES-2011-2613634,2011-09-09,2011-09-16,Standard Class,Muhammed Yedwab,Corporate,Tyrol,Austria,EU,Central,FUR-BO-10003828,,Bookcases,"Bush 3-Shelf Cabinet, Metal",286.0,2,0.0,82.8,17.27,Medium,True,0.2895104895104895
MX-2011-137652,2011-09-09,2011-09-14,Standard Class,Patricia Hirasaki,Home Office,Rio Grande do Sul,Brazil,LATAM,South,FUR-BO-10003326,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",198.0,2,0.0,45.52,15.25,Medium,True,0.2298989898989899
MX-2011-111766,2011-09-09,2011-09-11,Second Class,Dorothy Badders,Corporate,Chiapas,Mexico,LATAM,North,FUR-CH-10001795,,Chairs,"SAFCO Steel Folding Chair, Red",137.0,3,0.2,23.976,13.97,Medium,True,0.175007299270073
MX-2011-137652,2011-09-09,2011-09-14,Standard Class,Patricia Hirasaki,Home Office,Rio Grande do Sul,Brazil,LATAM,,OFF-ST-10000836,Office Supplies,Storage,"Tenex Trays, Blue",145.0,4,0.0,12.96,12.98,Medium,True,0.08937931034482759
ES-2011-2613634,2011-09-09,2011-09-16,Standard Class,Muhammed Yedwab,Corporate,Tyrol,Austria,EU,Central,OFF-AR-10001533,Office Supplies,Art,"Sanford Sketch Pad, Easy-Erase",137.0,3,0.0,63.09,12.65,Medium,True,0.4605109489051095
CA-2011-126403,2011-09-09,2011-09-12,Second Class,Rick Reed,Corporate,Massachusetts,United States,US,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.0,3,0.0,79.8912,12.51,High,True,0.4812722891566265
ES-2011-2613634,2011-09-09,2011-09-16,Standard Class,Muhammed Yedwab,Corporate,Tyrol,Austria,EU,Central,FUR-CH-10001674,Furniture,Chairs,"Office Star Chairmat, Adjustable",205.0,3,0.0,79.92,12.17,Medium,True,0.3898536585365854
US-2011-131870,2011-09-09,2011-09-11,First Class,Nicole Fjeld,Home Office,Ohio,United States,US,East,FUR-FU-10002501,,Furnishings,Nu-Dell Executive Frame,61.0,6,0.2,12.8928,12.07,High,True,0.2113573770491803
MX-2011-106334,2011-09-09,2011-09-13,Standard Class,Natalie DeCherney,Consumer,Caquetá,Colombia,LATAM,South,OFF-AR-10002677,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",98.0,5,0.0,28.3,11.54,High,True,0.28877551020408165
IN-2011-74427,2011-09-09,2011-09-13,Standard Class,Candace McMahon,Corporate,South Australia,Australia,APAC,Oceania,OFF-ST-10004365,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",154.0,3,0.1,63.117,8.57,Medium,True,0.40985064935064935
CA-2011-102869,2011-09-09,2011-09-14,Second Class,Logan Currie,Consumer,Pennsylvania,United States,US,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,136.0,1,0.4,-31.6204,7.32,Medium,False,-0.23250294117647058
MX-2011-106334,2011-09-09,2011-09-13,Standard Class,Natalie DeCherney,Consumer,Caquetá,Colombia,LATAM,South,FUR-CH-10004467,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",149.0,3,0.0,44.52,6.5,High,True,0.29879194630872485
ES-2011-2613634,2011-09-09,2011-09-16,Standard Class,Muhammed Yedwab,Corporate,Tyrol,Austria,EU,Central,FUR-FU-10003986,,Furnishings,"Rubbermaid Door Stop, Black",88.0,2,0.0,27.12,5.19,Medium,True,0.30818181818181817
US-2011-131870,2011-09-09,2011-09-11,First Class,Nicole Fjeld,Home Office,Ohio,United States,US,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,31.0,9,0.2,2.6964,5.12,High,True,0.08698064516129032
CA-2011-144407,2011-09-09,2011-09-15,Standard Class,Maribeth Schnelling,Consumer,Michigan,United States,US,,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,104.0,7,0.0,51.8,4.95,Medium,True,0.49807692307692303
MX-2011-106334,2011-09-09,2011-09-13,Standard Class,Natalie DeCherney,Consumer,Caquetá,Colombia,LATAM,South,FUR-FU-10000499,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",38.0,3,0.0,14.4,4.93,High,True,0.37894736842105264
CA-2011-102869,2011-09-09,2011-09-14,Second Class,Logan Currie,Consumer,Pennsylvania,United States,US,,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,65.0,6,0.2,-4.8528,4.14,Medium,False,-0.07465846153846155
MX-2011-111766,2011-09-09,2011-09-11,Second Class,Dorothy Badders,Corporate,Chiapas,Mexico,LATAM,North,OFF-AP-10001885,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, White",54.0,2,0.0,3.8,4.06,Medium,True,0.07037037037037036
MX-2011-106334,2011-09-09,2011-09-13,Standard Class,Natalie DeCherney,Consumer,Caquetá,Colombia,LATAM,South,OFF-ST-10004800,Office Supplies,Storage,"Eldon Folders, Industrial",58.0,5,0.0,12.8,3.05,High,True,0.22068965517241382
US-2011-119557,2011-09-09,2011-09-13,Standard Class,Henry MacAllister,Consumer,Atlántida,Honduras,LATAM,Central,OFF-AR-10000185,,Art,"Stanley Pens, Water Color",16.0,3,0.4,-10.104,2.65,High,False,-0.6315
CA-2011-126403,2011-09-09,2011-09-12,Second Class,Rick Reed,Corporate,Massachusetts,United States,US,East,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,26.0,2,0.0,12.838,2.45,High,True,0.49376923076923074
ES-2011-2613634,2011-09-09,2011-09-16,Standard Class,Muhammed Yedwab,Corporate,Tyrol,Austria,EU,Central,OFF-PA-10003027,,Paper,"Enermax Message Books, Premium",45.0,2,0.0,1.8,2.27,Medium,True,0.04
CA-2011-4390,2011-09-09,2011-09-11,Second Class,Ruben Ausman,Corporate,Ontario,Canada,Canada,,OFF-AVE-10000909,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible",24.0,2,0.0,3.3,2.18,Critical,True,0.13749999999999998
US-2011-119557,2011-09-09,2011-09-13,Standard Class,Henry MacAllister,Consumer,Atlántida,Honduras,LATAM,,OFF-ST-10002598,Office Supplies,Storage,"Tenex Shelving, Industrial",22.0,1,0.4,-6.624,2.1,High,False,-0.3010909090909091
CA-2011-102869,2011-09-09,2011-09-14,Second Class,Logan Currie,Consumer,Pennsylvania,United States,US,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",17.0,3,0.2,5.0232,1.75,Medium,True,0.2954823529411765
CA-2011-103527,2011-09-09,2011-09-14,Second Class,Chris Cortes,Consumer,Illinois,United States,US,,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",11.0,3,0.2,3.405,1.41,High,True,0.3095454545454545
CA-2011-102869,2011-09-09,2011-09-14,Second Class,Logan Currie,Consumer,Pennsylvania,United States,US,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,16.0,3,0.2,5.4432,1.35,Medium,True,0.3402
ES-2011-5496709,2011-09-09,2011-09-16,Standard Class,Cynthia Delaney,Home Office,Lazio,Italy,EU,,OFF-FA-10000834,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",17.0,2,0.0,6.96,1.26,Medium,True,0.40941176470588236
IN-2011-74427,2011-09-09,2011-09-13,Standard Class,Candace McMahon,Corporate,South Australia,Australia,APAC,,OFF-LA-10003807,Office Supplies,Labels,"Smead Removable Labels, Adjustable",15.0,2,0.1,1.98,0.75,Medium,True,0.132
MX-2011-106334,2011-09-09,2011-09-13,Standard Class,Natalie DeCherney,Consumer,Caquetá,Colombia,LATAM,South,OFF-BI-10004195,Office Supplies,Binders,"Ibico Binder Covers, Durable",10.0,1,0.0,0.7,0.54,High,True,0.06999999999999999
MX-2011-154998,2011-09-09,2011-09-13,Standard Class,Bill Donatelli,Consumer,Rio de Janeiro,Brazil,LATAM,South,TEC-AC-10003955,Technology,Accessories,"Memorex Router, Erganomic",325.0,2,0.0,149.64,0.48,Medium,True,0.4604307692307692
US-2011-119557,2011-09-09,2011-09-13,Standard Class,Henry MacAllister,Consumer,Atlántida,Honduras,LATAM,Central,OFF-LA-10000633,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",3.0,1,0.4,-2.04,0.44,High,False,-0.68
CA-2011-125731,2011-09-10,2011-09-16,Standard Class,Clay Ludtke,Consumer,Oregon,United States,US,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.0,5,0.2,148.704,129.1,Medium,True,0.10000268997982516
ES-2011-2069466,2011-09-10,2011-09-12,Second Class,Doug Bickford,Consumer,Hesse,Germany,EU,Central,OFF-AR-10003629,Office Supplies,Art,"Boston Canvas, Water Color",284.0,5,0.0,42.6,74.08,Critical,True,0.15
IN-2011-56710,2011-09-10,2011-09-14,Standard Class,Toby Swindell,Consumer,Maharashtra,India,APAC,,TEC-PH-10000822,,Phones,"Apple Speaker Phone, Full Size",249.0,2,0.0,59.76,48.52,High,True,0.24
RS-2011-5130,2011-09-10,2011-09-10,Same Day,Michelle Moray,Consumer,Dagestan,Russia,EMEA,EMEA,TEC-SAM-10000779,Technology,Phones,"Samsung Signal Booster, Cordless",139.0,1,0.0,57.15,44.44,Critical,True,0.41115107913669063
IN-2011-56710,2011-09-10,2011-09-14,Standard Class,Toby Swindell,Consumer,Maharashtra,India,APAC,Central Asia,FUR-CH-10003580,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",414.0,7,0.0,202.86,39.82,High,True,0.49000000000000005
CA-2011-113383,2011-09-10,2011-09-13,First Class,Sandra Flanagan,Consumer,New Jersey,United States,US,East,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",255.0,5,0.0,76.47,39.53,High,True,0.2998823529411765
RS-2011-5130,2011-09-10,2011-09-10,Same Day,Michelle Moray,Consumer,Dagestan,Russia,EMEA,EMEA,FUR-DAN-10004625,Furniture,Bookcases,"Dania Stackable Bookrack, Mobile",122.0,1,0.0,53.49,30.81,Critical,True,0.4384426229508197
ES-2011-2069466,2011-09-10,2011-09-12,Second Class,Doug Bickford,Consumer,Hesse,Germany,EU,,FUR-FU-10002655,Furniture,Furnishings,"Deflect-O Door Stop, Black",88.0,2,0.0,3.48,23.51,Critical,True,0.03954545454545454
CA-2011-113383,2011-09-10,2011-09-13,First Class,Sandra Flanagan,Consumer,New Jersey,United States,US,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,82.0,4,0.0,22.1184,15.81,High,True,0.26973658536585365
ID-2011-29865,2011-09-10,2011-09-17,Standard Class,Greg Matthias,Consumer,Sulawesi Utara,Indonesia,APAC,Southeast Asia,OFF-PA-10001968,Office Supplies,Paper,"Eaton Computer Printout Paper, 8.5 x 11",65.0,4,0.47,-14.7372,6.91,Low,False,-0.22672615384615383
